;ADR;AVG_PRICE;STANDARD_DEVIATION;COEF_OF_VARIATION;AVG_PRICE_>_0;year_house;house_info
1275;"
 ул. Марьинский Парк, 23к1
 ";133976.02777777778;17227.869656922037;0.12858919571415728;True;Дом 2003 года;7 этажейПанельное здание96 квартирЛифтМусоропровод
1276;"
 Паромная ул., 7к2
 ";142066.8;19714.858313211385;0.13877174901673991;True;Дом 1985 года;14 этажейПанельное зданиеЦентральное отопление2,64 м потолки249 квартирГаза нетЛифтМусоропровод
1277;"
 Балаклавский пр-т, 24к2
 ";180659.7;25350.688725555367;0.14032287624498083;True;Дом 1964 года;9 этажейБлочное зданиеЦентральное отопление2,64 м потолки72 квартирыГазЛифтМусоропровод
1278;"
 Тюменский пр., 3к3
 ";0.0;0.0;0.0;False;"
 Тюменский пр., 3к3
 ";"
 Тюменский пр., 3к3
 "
1279;"
 Бартеневская ул., 49
 ";143272.85;18476.537938085155;0.12896049696844275;True;Дом 2000 года;14 этажейПанельное зданиеЦентральное отопление2,64 м потолки277 квартирГаза нетЛифтМусоропровод
1280;"
 Мичуринский пр-т, 12к1
 ";220558.225;57449.766583724035;0.26047437851716493;True;Дом 1962 года;10 этажейКирпичное зданиеЦентральное отопление2,70 м потолки136 квартирГазЛифтМусоропровод
1281;"
 ул. Захарьинские Дворики, 1к2
 ";118973.35;12341.845944894143;0.10373622281707746;True;Дом 2009 года;17 этажейПанельное зданиеЦентральное отопление2,64 м потолки192 квартирыГаза нетЛифтМусоропровод
1282;"
 Профсоюзная ул., 128А
 ";221910.95;29698.770083077514;0.13383192709993585;True;Дом 2019 года;18 этажейМонолитное здание3,00 м потолкиЛифтМусоропровод
1283;"
 ул. Молодцова, 23к1
 ";155506.15789473685;35194.45399156723;0.2263219313500793;True;Дом 1965 года;8 этажейКирпичное зданиеЦентральное отопление2,64 м потолки96 квартирГазЛифтМусоропровод
1284;"
 Новомарьинская ул., 28
 ";164112.3;21772.898095108976;0.1326707266616151;True;Дом 1998 года;17 этажейПанельное здание2,70 м потолки585 квартирГаза нетЛифтМусоропровод
1285;nan;0.0;0.0;0.0;False;nan;nan
1286;"
 Ясеневая ул., 23к1
 ";149977.35;22074.818420034626;0.14718768147346667;True;Дом 1977 года;12 этажейПанельное зданиеЦентральное отопление2,48 м потолки263 квартирыГаза нетЛифтМусоропровод
1287;"
 Веерная ул., 1к4
 ";196404.225;28693.76187038526;0.14609544102416971;True;Дом 1995 года;14 этажейПанельное зданиеЦентральное отопление2,64 м потолки208 квартирЛифтМусоропровод
1288;"
 Каширское ш., 7к1
 ";188090.5;39889.01184850284;0.21207350636264374;True;Дом 1961 года;9 этажейКирпичное здание3,00 м потолки306 квартирГазЛифтМусоропровод
1289;"
 Ленинградский пр-т, 34
 ";220130.025;34470.65819540403;0.15659226039430119;True;Дом 1962 года;7 этажейКирпичное зданиеЦентральное отопление2,70 м потолки106 квартирГазЛифтМусоропровод
1290;"
 Строгинский б-р, 7к1
 ";212115.825;41023.370196076954;0.1934007997568166;True;Дом 1980 года;12 этажейПанельное зданиеЦентральное отопление2,64 м потолки569 квартирГаза нетЛифтМусоропровод
1291;"
 ул. Верхние Поля, 49к1
 ";170402.875;12740.233495088503;0.07476536704611647;True;Дом 2003 года;17 этажейПанельное здание2,74 м потолки246 квартирГаза нетЛифтМусоропровод
1292;"
 Федеративный пр-т, 40к2
 ";176584.45;23726.764904796863;0.13436497327367647;True;Дом 1970 года;14 этажейПанельное зданиеЦентральное отопление98 квартирГазЛифтМусоропровод
1293;"
 Ленинградское ш., 48к2
 ";168877.55;26588.099705460336;0.15744010796852712;True;Дом 1963 года;5 этажейПанельное зданиеЦентральное отопление80 квартирГазЛифт отсутствуетМусоропровода нет
1294;"
 Ясеневая ул., 12к3
 ";233334.0;2778.0;0.011905680269484945;True;Дом 2020 года;25 этажейМонолитное здание2,70 м потолкиЛифтМусоропровода нет
1295;"
 Совхозная ул., 20
 ";146120.5625;18663.38251921644;0.12772591481925372;True;Дом 1974 года;9 этажейПанельное здание2,64 м потолки128 квартирГазЛифтМусоропровод
1296;"
 6-я Радиальная ул., 7к1
 ";0.0;0.0;0.0;False;"
 6-я Радиальная ул., 7к1
 ";"
 6-я Радиальная ул., 7к1
 "
1297;"
 Родниковая ул., 1
 ";187674.5;14503.5;0.07728007800740111;True;Дом 2020 года;Монолитное здание2,95 м потолкиЛифтМусоропровод
1298;"
 Старобитцевская ул., 23к4
 ";153800.925;15078.185030678429;0.09803702435910856;True;Дом 1992 года;14 этажейПанельное здание2,64 м потолкиГаза нетЛифтМусоропровод
1299;"
 Федеративный пр-т, 48к2
 ";170280.0909090909;26535.485856266114;0.1558343416109219;True;Дом 1959 года;Дом входит в программу сноса пятиэтажек в Москве, подробнее.5 этажейКирпичное зданиеЦентральное отопление60 квартирГазЛифт отсутствуетМусоропровода нет
1300;"
 Старобитцевская ул., 15к3
 ";149892.4;16372.39122547467;0.1092276274545919;True;Дом 1992 года;14 этажейПанельное зданиеЦентральное отопление2,64 м потолкиГаза нетЛифтМусоропровод
1301;"
 1-й Сетуньский пр., 10
 ";213267.075;33953.65651545316;0.15920721243751837;True;Дом 1973 года;14 этажейПанельное зданиеЦентральное отопление2,64 м потолки98 квартирГазЛифтМусоропровод
1302;"
 рабочий пос. Дрожжино, Южная ул., 19
 ";0.0;0.0;0.0;False;"
 рабочий пос. Дрожжино, Южная ул., 19
 ";"
 рабочий пос. Дрожжино, Южная ул., 19
 "
1303;"
 ул. Маршала Тухачевского, 38к1
 ";183497.8125;23502.94807364267;0.12808298776663984;True;Дом 1963 года;9 этажейБлочное зданиеЦентральное отопление2,64 м потолки64 квартирыГазЛифтМусоропровод
